zipcode,lat,lng,state,city,avg2019,avg2020
2635,41.624054,-70.439397,MA,Barnstable,499348.9166666667,521388.25
70577,30.550352,-91.934234,LA,Port Barre,100415.66666666667,102197.58333333333
2646,41.670596,-70.071449,MA,Harwich Port,624610.4166666666,656778.75
37046,35.781881,-86.700712,TN,College Grove,621580.8333333334,632094.6666666666
78022,28.257475,-98.143051,TX,George West,145718.66666666666,146042.83333333334
61016,42.197297,-88.947723,IL,Cherry Valley,173150.33333333334,179269.5
3906,43.352258,-70.779435,ME,North Berwick,283929.75,312062.5833333333
98675,45.828452,-122.342925,WA,Yacolt,429471.6666666667,461331.25
77984,29.453329,-97.191865,TX,Shiner,190902.66666666666,200838.25
92662,33.605086,-117.892319,CA,Newport Beach,2888541.0833333335,2885947.5833333335
97913,43.613589,-117.323286,OR,Nyssa,123392.33333333333,126831.33333333333
26034,40.598473,-80.552334,WV,Chester,79674.66666666667,81446.5
53017,43.201014,-88.251366,WI,Richfield,358918.0833333333,381363.6666666667
17728,41.334774,-77.078567,PA,Hepburn Township,202846.83333333334,213756.58333333334
40006,38.596216,-85.333041,KY,Bedford,143336.91666666666,147987.0
28634,35.972801,-80.757173,NC,Harmony,141267.75,151746.33333333334
27891,36.097735,-77.742789,NC,Whitakers,88782.08333333333,96783.33333333333
17073,40.302838,-76.255161,PA,Newmanstown,207253.66666666666,219622.08333333334
55046,44.441784,-93.424674,MN,Lonsdale,264288.1666666667,275752.25
97624,43.003246,-121.635689,OR,Chiloquin,173220.91666666666,188810.5
12887,43.53676,-73.365798,NY,Town of Whitehall,98590.0,100032.83333333333
57033,43.617972,-96.960938,SD,Hartford,277089.3333333333,291641.4166666667
74962,35.544019,-94.940814,OK,Vian,97417.83333333333,103216.5
86335,34.694723,-111.673152,AZ,Rimrock,203012.08333333334,222038.83333333334
45612,39.207036,-83.278831,OH,Bainbridge,103341.16666666667,108284.33333333333
47031,39.124244,-85.156451,IN,Milan,161748.75,168325.08333333334
93430,35.484966,-120.944417,CA,Cayucos,999437.5,1024453.75
10502,41.011602,-73.841433,NY,Ardsley,724025.0,726072.0833333334
68142,41.371146,-96.10708,NE,Omaha,275134.6666666667,292032.25
78069,29.179375,-98.670026,TX,Somerset,151451.58333333334,157423.66666666666
28163,35.207494,-80.428517,NC,Stanfield,195797.25,204131.08333333334
53565,42.833363,-90.165771,WI,Mineral Point,169689.25,173408.0
99664,60.076335,-149.492662,AK,Seward,230794.58333333334,247557.91666666666
15530,39.940809,-78.924027,PA,Brothersvalley Township,126340.41666666667,129876.66666666667
32577,30.727473,-87.365012,FL,Molino,201288.83333333334,211095.41666666666
2638,41.730228,-70.197398,MA,Dennis,532197.5,559692.0833333334
19330,39.868292,-75.913785,PA,Londonderry Township,291193.6666666667,305751.1666666667
37370,35.356625,-84.700173,TN,Riceville,173080.25,180637.75
60420,41.088287,-88.41697,IL,Dwight,123423.16666666667,125022.33333333333
12170,43.001956,-73.667271,NY,Town of Stillwater,224690.25,232708.83333333334
27851,35.640083,-78.030678,NC,Lucama,113934.58333333333,118512.91666666667
89301,39.54005,-114.770485,NV,Ely,161376.33333333334,166895.66666666666
28717,35.049462,-83.093365,NC,Cashiers,653574.0833333334,676231.25
83422,43.728569,-111.231457,ID,Driggs,345485.1666666667,369723.6666666667
29058,34.554283,-80.749684,SC,Heath Springs,126131.58333333333,138569.41666666666
85263,33.839569,-111.523548,AZ,Rio Verde,521996.5,561657.9166666666
97374,44.675912,-122.778135,OR,Scio,399448.9166666667,428002.9166666667
38855,34.323342,-88.485408,MS,Mantachie,100340.83333333333,105281.66666666667
29164,33.662168,-81.416471,SC,Wagener,116550.0,127802.25
53805,43.143298,-90.686927,WI,Boscobel,110262.91666666667,113657.25
18326,41.167313,-75.25302,PA,Paradise Township,161428.08333333334,170730.75
7677,41.025977,-74.061061,NJ,Woodcliff Lake,766934.1666666666,777137.3333333334
81328,37.360003,-108.258342,CO,Mancos,331778.75,339643.0833333333
42724,37.675918,-86.070835,KY,Cecilia,148416.58333333334,158552.5
57022,43.8409,-96.717205,SD,Dell Rapids,239930.0,249024.58333333334
53594,43.190831,-88.973798,WI,Waterloo,200304.41666666666,217679.25
40026,38.431156,-85.532639,KY,Goshen,336904.5833333333,347134.0833333333
70395,29.697436,-90.86173,LA,Schriever,171141.41666666666,174984.08333333334
8562,40.061957,-74.591878,NJ,North Hanover Township,321858.25,334210.75
42653,36.781914,-84.454957,KY,Stearns,53368.166666666664,60183.166666666664
8551,40.447111,-74.837285,NJ,East Amwell Township,480950.5,481241.4166666667
55992,44.322398,-92.682769,MN,Zumbrota,236476.16666666666,248473.91666666666
33306,26.165442,-80.113853,FL,Fort Lauderdale,393848.0,407474.9166666667
96064,41.754853,-122.365534,CA,Montague,181342.83333333334,185127.33333333334
35553,34.126879,-87.383136,AL,Double Springs,98547.0,99383.5
21863,38.187913,-75.399041,MD,Snow Hill,173588.16666666666,182195.0
23040,37.501353,-78.251825,VA,Cumberland,155710.58333333334,159698.25
4252,44.036688,-70.058799,ME,Lisbon Falls,174779.16666666666,191393.41666666666
54730,45.01891,-91.719575,WI,Colfax,170280.91666666666,178183.58333333334
99349,46.731191,-119.700579,WA,Mattawa,246443.41666666666,275476.5833333333
75656,33.011304,-94.572161,TX,Hughes Springs,104185.0,107246.41666666667
31553,31.181701,-81.972104,GA,Nahunta,99305.83333333333,102279.58333333333
72923,35.315588,-94.30877,AR,Barling,115048.66666666667,118672.5
92823,33.928179,-117.809285,CA,Brea,809046.1666666666,836672.9166666666
13838,42.285099,-75.388127,NY,Town of Sidney,93532.5,96515.91666666667
7648,40.992252,-73.950917,NJ,Norwood,577010.75,582733.0
29372,34.901769,-81.711278,SC,Pacolet,82506.66666666667,86574.25
23310,37.258993,-75.963657,VA,Cape Charles,207177.5,217061.91666666666
54830,46.106014,-92.225683,WI,Danbury,181338.41666666666,186940.33333333334
98024,47.573424,-121.899182,WA,Fall City,723343.0,780217.8333333334
17948,40.845385,-76.117468,PA,Mahanoy City,17468.666666666668,14986.166666666666
14505,43.159419,-77.168961,NY,Newark,142950.66666666666,147050.16666666666
65610,37.030759,-93.530942,MO,Billings,184365.41666666666,196927.75
4950,44.826354,-69.799713,ME,Madison,109131.83333333333,114708.0
44672,40.920003,-81.025268,OH,Sebring,71110.66666666667,74818.75
54840,45.751262,-92.692383,WI,Grantsburg,132666.91666666666,138286.5
45732,39.515733,-82.068357,OH,Glouster,59669.75,61454.166666666664
45338,39.849751,-84.543549,OH,Lewisburg,159796.83333333334,164086.83333333334
52655,40.847271,-91.21391,IA,West Burlington,128392.08333333333,130831.5
14891,42.377014,-76.946182,NY,Watkins Glen,143240.41666666666,149667.41666666666
19085,40.036973,-75.349913,PA,Radnor Township,955676.5,1008531.5
12919,44.964539,-73.447083,NY,Town of Champlain,123523.58333333333,127277.91666666667
29470,32.826929,-80.253739,SC,Ravenel,325912.4166666667,343930.0833333333
92539,33.527867,-116.64762,CA,Anza,280923.8333333333,294992.0833333333
37020,35.634389,-86.407093,TN,Bell Buckle,228133.91666666666,246874.83333333334
2667,41.921997,-70.023356,MA,Wellfleet,589442.4166666666,605447.5
6423,41.457474,-72.389153,CT,East Haddam,259801.16666666666,266979.5
53032,43.449585,-88.624792,WI,Horicon,147011.25,153286.91666666666
16841,41.044614,-77.698187,PA,Howard Township,202916.33333333334,205856.5
80466,39.974483,-105.546992,CO,Nederland,508349.0833333333,528673.8333333334
37153,35.763808,-86.554127,TN,Rockvale,274926.0,294939.5833333333
51054,42.380126,-96.316111,IA,Sergeant Bluff,249975.83333333334,256243.75
87529,36.470055,-105.622837,NM,El Prado,317800.0,338766.6666666667
75497,32.924728,-95.568154,TX,Yantis,235327.25,246476.33333333334
2832,41.514717,-71.729622,RI,Hopkinton,303887.9166666667,320108.4166666667
37061,36.287708,-87.635077,TN,Erin,108652.75,114746.5
18621,41.248601,-76.098546,PA,Hunlock Township,146881.0,148832.33333333334
72065,34.534625,-92.286376,AR,Hensley,208209.25,212739.75
35186,33.256733,-86.510291,AL,Wilsonville,239181.83333333334,254140.58333333334
76821,31.738576,-99.934162,TX,Ballinger,81039.5,82996.16666666667
24482,38.205935,-78.996676,VA,Verona,190150.66666666666,193009.66666666666
43731,39.725343,-82.061172,OH,Crooksville,66508.5,68111.5
61348,41.285723,-89.035197,IL,Oglesby,94158.33333333333,97609.91666666667
32066,30.039765,-83.205802,FL,Mayo,131674.25,140391.33333333334
48097,43.121947,-82.827417,MI,Yale,145763.08333333334,156900.58333333334
25832,37.715324,-81.118819,WV,Daniels,197671.25,202181.5
42041,36.550373,-88.877352,KY,Fulton,55768.333333333336,57260.583333333336
14510,42.68301,-77.869009,NY,Mount Morris,88417.33333333333,93775.08333333333
3234,43.204812,-71.348563,NH,Epsom,272795.75,286003.5
45380,40.244498,-84.516917,OH,Versailles,204617.66666666666,209366.0
89705,39.111672,-119.860561,NV,Carson City,354016.5833333333,371668.0
35971,34.455491,-85.945131,AL,Fyffe,93274.91666666667,98920.08333333333
95938,39.604713,-121.795288,CA,Durham,520431.25,533996.75
65631,37.000699,-93.423999,MO,Clever,149355.75,160384.0
12522,41.719979,-73.598384,NY,Dover,246222.08333333334,265531.75
22503,37.750474,-76.515326,VA,Lancaster,209373.0,210583.25
96073,40.603066,-122.186657,CA,Palo Cedro,421360.6666666667,441332.75
37150,36.541483,-85.81041,TN,Red Boiling Springs,80078.08333333333,86991.25
96093,40.765478,-122.941428,CA,Weaverville,260547.41666666666,261724.58333333334
16433,41.737079,-80.140914,PA,Woodcock Township,134796.16666666666,140169.75
7058,40.872514,-74.341776,NJ,Montville Township,608406.75,604232.0833333334
77659,30.171444,-94.432275,TX,Sour Lake,207305.33333333334,212353.16666666666
22844,38.655841,-78.661856,VA,New Market,189243.5,194314.5
40023,38.174143,-85.432342,KY,Louisville,358421.6666666667,370343.25
63873,36.422873,-89.671168,MO,Portageville,82199.08333333333,83148.83333333333
5461,44.332701,-73.087409,VT,Hinesburg,356999.75,375986.8333333333
89510,40.081901,-119.612974,NV,Sparks,479806.1666666667,498277.1666666667
70032,29.958602,-89.997477,LA,Arabi,130656.25,141654.75
55320,45.396331,-94.086052,MN,Clearwater,255420.0,269658.5
43044,40.054862,-83.55081,OH,Mechanicsburg,150121.41666666666,157298.16666666666
71654,33.62109,-91.371079,AR,McGehee,44331.416666666664,44272.916666666664
35116,33.731294,-86.769946,AL,Morris,170709.58333333334,185596.08333333334
3261,43.211856,-71.223393,NH,Northwood,282861.75,301791.5833333333
20106,38.699106,-78.002376,VA,Amissville,388745.5833333333,402129.3333333333
2770,41.759846,-70.838449,MA,Rochester,434701.8333333333,459091.1666666667
96122,39.825228,-120.477053,CA,Portola,182086.0,184711.91666666666
4849,44.316106,-69.025998,ME,Lincolnville,258415.25,268877.8333333333
47452,38.647143,-86.43343,IN,Orleans,108191.25,113275.66666666667
29112,33.625345,-81.081592,SC,North,64198.25,65007.416666666664
60964,41.038816,-87.744203,IL,Sun River Terrace,134031.5,139848.66666666666
98439,47.132584,-122.512721,WA,Lakewood,224609.16666666666,261816.75
4239,44.516897,-70.202187,ME,Jay,130234.0,137974.91666666666
28756,35.351924,-82.186268,NC,Lake Lure,188810.83333333334,192271.41666666666
95222,38.072109,-120.631346,CA,Murphys,361339.6666666667,371634.6666666667
93591,34.59448,-117.813666,CA,Palmdale,233986.58333333334,251364.25
7704,40.36194,-74.038775,NJ,Fair Haven,782587.4166666666,811802.6666666666
59634,46.472764,-111.957829,MT,Clancy,380084.0,395281.9166666667
80530,40.097792,-104.929279,CO,Frederick,384470.8333333333,393016.8333333333
70075,29.933532,-89.92195,LA,Meraux,164992.0,170228.25
78401,27.797802,-97.399067,TX,Corpus Christi,80119.58333333333,85899.08333333333
18232,40.833033,-75.884397,PA,Lansford,50865.25,50194.833333333336
12816,43.044236,-73.382032,NY,Jackson,173159.25,177543.58333333334
31089,32.850766,-82.860314,GA,Tennille,72407.0,74056.41666666667
6043,41.764589,-72.437575,CT,Bolton,257721.91666666666,269362.75
1373,42.475481,-72.615403,MA,South Deerfield,282759.8333333333,290764.25
31055,32.005073,-82.900735,GA,Mc Rae,62260.416666666664,64316.916666666664
21104,39.346904,-76.912757,MD,Marriottsville,531300.0833333334,538526.3333333334
37714,36.260336,-84.292968,TN,Caryville,120688.66666666667,124900.41666666667
56310,45.634286,-94.450242,MN,Avon,269875.4166666667,279980.9166666667
17519,40.141438,-76.023423,PA,East Earl Township,264762.8333333333,274512.0833333333
27235,36.089272,-80.012545,NC,High Point,254808.58333333334,272791.4166666667
33839,27.976828,-81.750498,FL,Eagle Lake,162562.25,172389.33333333334
72422,36.424558,-90.519488,AR,Corning,53398.5,60962.0
6331,41.69396,-72.009118,CT,Canterbury,237436.5,247917.75
21161,39.659903,-76.56506,MD,Whitehall,393319.5,405946.6666666667
98266,48.963594,-122.123034,WA,Maple Falls,227264.91666666666,249979.08333333334
77435,29.515694,-96.121026,TX,East Bernard,214740.0,226659.75
49709,45.018684,-84.144487,MI,Atlanta,87148.75,87812.91666666667
27563,36.41571,-78.229388,NC,Norlina,82154.08333333333,84081.66666666667
59644,46.428793,-111.415948,MT,Townsend,229949.83333333334,244518.0
54646,44.113755,-90.098056,WI,Necedah,113385.5,117325.91666666667
37658,36.239034,-82.099448,TN,Hampton,119845.25,121180.0
29384,34.340248,-82.090128,SC,Waterloo,84425.5,89285.16666666667
89086,36.292253,-115.10859,NV,North Las Vegas,293043.5,303832.4166666667
38549,36.56213,-85.149064,TN,Byrdstown,131068.66666666667,137687.83333333334
75158,32.462831,-96.402131,TX,Scurry,223723.5,240680.16666666666
48023,42.704385,-82.658852,MI,Fair Haven,242586.83333333334,256511.58333333334
59722,46.366483,-112.772501,MT,Deer Lodge,149498.08333333334,158918.83333333334
30104,34.087138,-85.056489,GA,Aragon,111754.33333333333,118500.25
29810,32.986368,-81.37811,SC,Allendale,32411.166666666668,32723.25
19946,39.034802,-75.449597,DE,Frederica,217260.91666666666,230725.58333333334
46181,39.372155,-86.171601,IN,Trafalgar,235811.08333333334,252546.41666666666
46148,39.8114,-85.512466,IN,Knightstown,119290.83333333333,123491.0
2825,41.782067,-71.726833,RI,Foster,334205.75,348195.0
2576,41.772221,-70.762948,MA,Wareham,323522.25,339593.75
35592,33.746099,-88.084807,AL,Vernon,77502.16666666667,78860.0
92249,32.725583,-115.47268,CA,Heber,250832.41666666666,266959.5833333333
21773,39.542655,-77.551543,MD,Myersville,358024.8333333333,373243.4166666667
95692,39.046931,-121.403091,CA,Wheatland,320798.4166666667,342506.5
75569,33.441822,-94.128587,TX,Nash,117928.16666666667,120431.58333333333
39840,31.780932,-84.764867,GA,Cuthbert,52172.916666666664,53910.0
80814,38.959653,-105.194278,CO,Divide,333166.9166666667,344706.75
29042,33.297671,-81.158698,SC,Denmark,59542.583333333336,63279.583333333336
56215,45.317717,-95.57195,MN,Benson,112124.16666666667,112747.66666666667
55069,45.693989,-92.964465,MN,Rush City,220390.91666666666,228415.75
8750,40.133372,-74.041501,NJ,Sea Girt,1284892.9166666667,1334828.5833333333
63353,39.454038,-91.113041,MO,Louisiana,71178.08333333333,74559.91666666667
18074,40.316737,-75.515686,PA,Upper Frederick Township,287457.3333333333,303649.75
74053,36.430563,-95.731724,OK,Oologah,186229.25,199912.83333333334
44644,40.687599,-81.1779,OH,Malvern,168608.5,172859.5
37870,36.462895,-83.833801,TN,Speedwell,102526.08333333333,106672.0
48453,43.348144,-83.032572,MI,Marlette,89637.16666666667,93170.75
96013,40.973657,-121.692399,CA,Burney,153167.83333333334,160804.5
39203,32.308883,-90.200338,MS,Jackson,19891.75,19669.666666666668
35054,33.502019,-86.337925,AL,Pell City,268542.0,290034.1666666667
95987,39.105127,-122.283003,CA,Williams,242414.41666666666,246997.41666666666
54727,44.953953,-91.159106,WI,Cadott,156837.0,176963.33333333334
22840,38.425391,-78.722862,VA,McGaheysville,246360.41666666666,255454.5
48137,42.471975,-84.074565,MI,Gregory,253007.33333333334,254943.83333333334
35072,33.093498,-86.066947,AL,Goodwater,82672.5,86770.91666666667
38023,35.457109,-89.93833,TN,Drummonds,146373.75,156030.91666666666
60461,41.522116,-87.700733,IL,Olympia Fields,232770.33333333334,240353.16666666666
12758,41.940283,-74.739118,NY,Rockland,170721.5,186362.83333333334
12148,42.827793,-73.848164,NY,Town Of Clifton Park,337537.9166666667,341346.8333333333
19551,40.361788,-76.13732,PA,Robesonia,207095.41666666666,218770.41666666666
12992,44.817751,-73.516729,NY,Town Of Chazy,139930.83333333334,143357.41666666666
45865,40.39188,-84.368259,OH,Minster,209306.16666666666,218335.75
17724,41.642528,-76.805113,PA,Canton Township,117723.16666666667,120966.5
16947,41.759502,-76.804051,PA,Troy Township,145272.5,148696.75
5663,44.147613,-72.691275,VT,Northfield,193047.83333333334,198587.41666666666
1036,42.062946,-72.417297,MA,Hampden,282803.5833333333,295111.0833333333
32455,30.638626,-85.962701,FL,Ponce de Leon,122028.83333333333,133382.33333333334
78636,30.316898,-98.424992,TX,Johnson City,338109.5,355475.0833333333
29847,33.704138,-81.847277,SC,Trenton,129329.66666666667,135323.16666666666
97446,44.260727,-123.054648,OR,Harrisburg,274357.5,301035.3333333333
55315,44.721096,-93.688973,MN,Carver,352672.1666666667,366488.25
10983,41.031088,-73.947703,NY,Orangetown,504330.5833333333,495639.25
38451,35.460534,-86.992239,TN,Culleoka,224758.58333333334,249626.08333333334
29436,33.315358,-80.18725,SC,Cross,136630.33333333334,139137.66666666666
70719,30.363189,-91.299551,LA,Brusly,207777.66666666666,212126.08333333334
77434,29.527955,-96.305185,TX,Eagle Lake,79648.5,82007.08333333333
71280,32.717701,-92.101206,LA,Sterlington,172649.83333333334,175805.41666666666
56273,45.317879,-94.979933,MN,New London,216836.0,222205.08333333334
29653,34.306003,-82.232469,SC,Hodges,109937.0,113245.41666666667
14604,43.156212,-77.604741,NY,Rochester,373787.0,399350.4166666667
41537,37.222622,-82.613734,KY,Jenkins,34790.166666666664,35629.333333333336
32321,30.26544,-84.979665,FL,Bristol,123074.41666666667,125381.33333333333
11579,40.844016,-73.644006,NY,Sea Cliff,738689.5833333334,763631.9166666666
10576,41.221577,-73.572332,NY,Town Of Pound Ridge,862319.0,887109.25
8559,40.429224,-74.979065,NJ,Delaware Township,422339.3333333333,429098.4166666667
76802,31.743506,-98.911447,TX,Early,155151.08333333334,159623.0
73529,34.350658,-97.944725,OK,Comanche,74986.58333333333,77049.0
66032,38.286777,-95.278214,KS,Garnett,95038.08333333333,100286.91666666667
48005,42.850742,-82.923828,MI,Armada,248569.5,261598.91666666666
29684,34.379432,-82.718704,SC,Starr,126804.25,132189.58333333334
1451,42.501908,-71.568201,MA,Harvard,640615.5,665515.4166666666
86025,34.930781,-110.104808,AZ,Holbrook,116094.66666666667,122197.83333333333
15681,40.500367,-79.439951,PA,Loyalhanna Township,108934.5,114594.0
13830,42.437694,-75.627357,NY,Town of Oxford,98155.5,101530.5
62033,39.136567,-89.839885,IL,Gillespie,61754.5,62663.0
5101,43.182144,-72.493221,VT,Bellows Falls,173881.41666666666,179356.41666666666
75452,33.402226,-96.23857,TX,Leonard,167476.91666666666,174599.5
5454,44.710289,-73.028877,VT,Fairfax,284086.75,294209.25
8515,40.119175,-74.662884,NJ,Chesterfield Township,438379.75,441812.0833333333
37886,35.745588,-83.804718,TN,Walland,228781.75,243964.75
55921,43.628993,-91.458854,MN,Caledonia,181576.5,184507.75
22853,38.651705,-78.758708,VA,Timberville,168059.66666666666,173255.91666666666
49781,45.884283,-84.797447,MI,Saint Ignace,114376.08333333333,122777.91666666667
52361,41.649114,-92.02988,IA,Williamsburg,178175.91666666666,183755.41666666666
24538,37.345197,-78.962372,VA,Concord,162856.66666666666,167272.91666666666
6417,41.367819,-72.477442,CT,Deep River,258159.91666666666,267355.9166666667
64854,36.545988,-94.455884,MO,Noel,102032.83333333333,101577.91666666667
31063,32.288966,-83.96326,GA,Montezuma,47538.333333333336,49538.833333333336
46928,40.405898,-85.682305,IN,Fairmount,96422.91666666667,99627.33333333333
75790,32.535169,-95.643977,TX,Van,140604.5,143368.66666666666
56633,47.318784,-94.50118,MN,Cass Lake,136597.08333333334,139909.75
19031,40.109155,-75.217005,PA,Flourtown,394556.5833333333,404887.0
34449,29.07472,-82.679451,FL,Inglis,149801.16666666666,156214.83333333334
56013,43.62018,-94.103786,MN,Blue Earth,134744.83333333334,139693.08333333334
68524,40.907023,-96.787442,NE,Lincoln,166299.58333333334,174455.5
33890,27.432793,-81.699984,FL,Zolfo Springs,117021.25,120103.5
25545,38.458992,-82.217439,WV,Ona,156972.25,160548.66666666666
29945,32.673313,-80.765932,SC,Yemassee,96829.91666666667,99419.16666666667
63068,38.565884,-91.244062,MO,New Haven,168319.33333333334,174052.58333333334
43845,40.26491,-81.731281,OH,West Lafayette,106793.33333333333,111686.66666666667
44902,40.758156,-82.510589,OH,Mansfield,28996.833333333332,31152.25
4250,44.010547,-70.127409,ME,Lisbon,178961.83333333334,204715.58333333334
26601,38.617423,-80.622737,WV,Sutton,68072.75,75660.25
44438,41.239631,-80.530615,OH,Masury,54231.25,53964.166666666664
49236,42.075966,-83.941794,MI,Clinton,188289.41666666666,194715.0
97463,43.740681,-122.387167,OR,Oakridge,182841.25,201401.25
22642,38.947014,-78.012038,VA,Linden,236871.0,249581.33333333334
35221,33.449487,-86.898962,AL,Birmingham,33073.333333333336,34352.416666666664
12122,42.54202,-74.326145,NY,Town of Middleburgh,136524.66666666666,140542.16666666666
70085,29.836707,-89.737441,LA,Saint Bernard,93427.16666666667,95234.75
24361,36.767265,-81.845258,VA,Meadowview,137684.66666666666,141442.5
62239,38.535176,-90.161471,IL,Dupo,85691.25,87472.25
13655,44.981859,-74.65015,NY,Town Of Bombay,71579.08333333333,76398.33333333333
6890,41.148535,-73.287843,CT,Fairfield,838477.5,842292.25
79088,34.580896,-101.697218,TX,Tulia,54938.666666666664,56560.583333333336
6103,41.767208,-72.674257,CT,Hartford,99754.25,107875.16666666667
56307,45.62681,-94.591029,MN,Albany,234794.83333333334,249300.75
27027,36.441759,-79.988878,NC,Mayodan,73721.75,81639.58333333333
28433,34.488505,-78.616673,NC,Clarkton,74329.75,76689.58333333333
55972,43.995979,-92.048779,MN,Saint Charles,228528.5,236738.33333333334
28692,36.267538,-81.808495,NC,Vilas,239237.66666666666,259627.08333333334
46562,41.208342,-85.684898,IN,Pierceton,152148.66666666666,160519.25
45315,39.85699,-84.339063,OH,Clayton,166080.16666666666,178788.41666666666
18421,41.66421,-75.492886,PA,Forest City,125828.0,127870.91666666667
13753,42.30696,-74.926915,NY,Town of Delhi,173416.5,176098.25
47660,38.296159,-87.328006,IN,Oakland City,93580.5,97358.75
15834,41.50076,-78.322783,PA,Emporium,59351.166666666664,61031.666666666664
38828,34.429858,-88.86919,MS,Blue Springs,101671.91666666667,104755.5
31803,32.285466,-84.493596,GA,Buena Vista,101875.66666666667,105156.91666666667
36875,32.336837,-85.166552,AL,Seale,129576.41666666667,136772.08333333334
76579,31.195905,-97.265253,TX,Troy,178910.75,191955.83333333334
30621,33.791462,-83.492132,GA,Bishop,377124.0833333333,394494.0833333333
22580,38.109182,-77.445683,VA,Woodford,205989.08333333334,213412.91666666666
35582,34.4868,-88.112899,AL,Red Bay,75875.91666666667,81732.16666666667
30222,33.044355,-84.743495,GA,Greenville,100158.0,104437.33333333333
2468,42.328553,-71.22953,MA,Newton,1520515.6666666667,1574225.4166666667
7632,40.889743,-73.942029,NJ,Englewood Cliffs,1251996.5833333333,1210170.5833333333
47432,38.485527,-86.641906,IN,French Lick,103986.0,107472.25
68157,41.178455,-95.993951,NE,Omaha,181285.08333333334,195200.41666666666
48756,44.233746,-83.973379,MI,Prescott,53239.666666666664,54261.25
65753,37.004186,-93.043298,MO,Sparta,128998.66666666667,140535.16666666666
11980,40.831296,-72.923154,NY,Yaphank,349502.0833333333,373652.75
68788,41.839631,-96.721283,NE,West Point,165611.5,169855.25
74436,35.797413,-95.696981,OK,Haskell,102371.0,108895.91666666667
7014,40.831339,-74.135419,NJ,Clifton,357451.3333333333,373716.0
17501,40.156459,-76.20404,PA,Akron,215651.91666666666,225386.83333333334
6524,41.422964,-72.994187,CT,Bethany,348413.1666666667,358109.0833333333
72442,35.818572,-90.186693,AR,Manila,173682.0,171686.66666666666
3872,43.570559,-71.043233,NH,Wakefield,265209.8333333333,281795.8333333333
38257,36.456709,-88.876526,TN,South Fulton,89485.16666666667,92461.16666666667
61074,42.124371,-90.122436,IL,Savanna,59028.666666666664,59502.666666666664
18642,41.356348,-75.773181,PA,Duryea,102703.25,107990.83333333333
54484,44.799824,-90.078596,WI,Stratford,172743.66666666666,179633.08333333334
42210,37.206633,-86.252409,KY,Brownsville,102185.5,102957.08333333333
75202,32.779253,-96.804768,TX,Dallas,263819.5,261371.16666666666
7457,40.995995,-74.315124,NJ,Riverdale,339524.75,347115.25
73149,35.389417,-97.489325,OK,Oklahoma City,65866.41666666667,73521.25
32686,29.355545,-82.275017,FL,Reddick,151792.58333333334,160499.58333333334
15045,40.325814,-79.885985,PA,Glassport,53646.666666666664,59267.25
42044,36.957582,-88.263203,KY,Gilbertsville,180825.16666666666,188414.08333333334
48095,42.778736,-83.04807,MI,Washington,362340.6666666667,376730.5
13849,42.350096,-75.309317,NY,Town of Unadilla,111177.0,115642.5
21791,39.532345,-77.189197,MD,Union Bridge,307239.1666666667,317232.4166666667
54520,45.536731,-88.903792,WI,Crandon,146370.41666666666,148274.75
45252,39.270192,-84.628137,OH,Harrison,214664.91666666666,227972.91666666666
45368,39.844915,-83.647979,OH,South Charleston,156210.0,165767.83333333334
13053,42.479575,-76.267918,NY,Town of Dryden,183487.33333333334,188701.08333333334
61846,39.977252,-87.607538,IL,Georgetown,55761.333333333336,56961.083333333336
49330,43.241536,-85.736679,MI,Kent City,200575.16666666666,215676.33333333334
38551,36.558054,-85.48718,TN,Celina,95257.91666666667,99340.66666666667
35563,33.977608,-87.903722,AL,Guin,81738.08333333333,84465.16666666667
74881,35.714363,-97.079617,OK,Harrah,106736.5,113351.5
61025,42.471378,-90.555965,IL,East Dubuque,159670.41666666666,164838.58333333334
77514,29.700296,-94.603226,TX,Anahuac,193864.33333333334,178722.66666666666
20722,38.934557,-76.950596,MD,Brentwood,310761.8333333333,327706.6666666667
7082,40.926913,-74.342511,NJ,Montville Township,575731.0,578041.4166666666
27810,35.531731,-76.525506,NC,Belhaven,149443.16666666666,152066.41666666666
37826,35.558276,-84.589664,TN,Niota,140708.5,147195.66666666666
8525,40.397648,-74.779412,NJ,Hopewell Township,433295.5833333333,438726.75
36250,33.765322,-85.901096,AL,Alexandria,134550.58333333334,140929.16666666666
75966,30.827969,-93.714446,TX,Newton,96876.25,93681.41666666667
36521,30.964986,-88.17733,AL,Chunchula,140598.91666666666,148935.83333333334
42348,37.830925,-86.774914,KY,Hawesville,111588.91666666667,117019.16666666667
32131,29.684293,-81.562375,FL,East Palatka,158702.41666666666,175541.41666666666
4930,45.027572,-69.31797,ME,Dexter,115513.58333333333,117098.75
54822,45.400937,-91.694413,WI,Cameron,174145.83333333334,184376.25
67420,39.400935,-98.085468,KS,Beloit,144783.91666666666,144637.08333333334
74902,35.242852,-94.490337,OK,Pocola,93350.25,97805.33333333333
52314,41.935711,-91.447891,IA,Mount Vernon,220822.33333333334,226342.66666666666
49245,42.139366,-84.811584,MI,Homer,109340.83333333333,120906.08333333333
72046,34.558459,-91.950755,AR,England,74954.0,74655.16666666667
93656,36.450225,-119.934478,CA,Riverdale,217075.91666666666,223249.41666666666
1535,42.267564,-72.066876,MA,North Brookfield,241289.33333333334,255805.33333333334
27921,36.352062,-76.187929,NC,Camden,253023.66666666666,258102.66666666666
